MM #,m_rad [arcsec],m_azi [arcsec],sigma_rad [arcsec],sigma_azi [arcsec],distribution,alpha_rad,alpha_azi,Unnamed: 8.1,Unnamed: 9.1,Standard MM_PSF distributions,sigma_rad_,sigma_azi_,alpha_rad_,alpha_azi_,Unnamed: 15.1,Unnamed: 16.1,Unnamed: 8,Unnamed: 9,Unnamed: 15,Unnamed: 16,m_rad,m_azi,sigma_rad,sigma_azi,weight,theta_degrees,theta_position,mux,muy,sigmax,sigmay,source
94,,,,,pseudo-voigt,0.7984487074983021,0.2943884653184236,,,,,,,,,,,,,,1.3073214988056759e-05,-0.00014543082075407876,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,86.27897195715724,86.27897195715724,0.00014597266592791157,3.6074058861238726e-06,9.999999999999999e-06,9.999999999999999e-06,opt
95,,,,,pseudo-voigt,0.7941286108015999,0.3063668412339434,,,,,,,,,,,,,,-7.4403431804757395e-06,-1.0380297444122327e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,13.13948597857862,13.13948597857862,-4.8858766010003314e-06,-1.1799893707635749e-05,9.999999999999999e-06,9.999999999999999e-06,opt
96,,,,,pseudo-voigt,0.7279478598064884,0.2537475178873173,,,,,,,,,,,,,,2.677617109369046e-06,1.955439138494808e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,26.27897195715724,26.27897195715724,-6.256670490034246e-06,1.8718919044625748e-05,9.999999999999999e-06,9.999999999999999e-06,opt
97,,,,,pseudo-voigt,0.7433394435563851,0.3329443035833266,,,,,,,,,,,,,,9.475573190073759e-07,9.185550512228694e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,46.86051402142139,46.86051402142139,-6.637823769919844e-05,6.350008855184371e-05,9.999999999999999e-06,9.999999999999999e-06,opt
98,,,,,pseudo-voigt,0.8629638055407576,0.2918556654158573,,,,,,,,,,,,,,-7.799596913806142e-06,0.00013097530520644088,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,73.13948597857862,73.13948597857862,0.00012760737743933986,-3.05241135660321e-05,9.999999999999999e-06,9.999999999999999e-06,opt
99,,,,,pseudo-voigt,0.8387619849854957,0.2782620321803461,,,,,,,,,,,,,,-9.314996448108142e-07,5.73088678202914e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,-40.29077103213206,-40.29077103213206,-3.634922693656577e-05,-4.431599850557305e-05,9.999999999999999e-06,9.999999999999999e-06,opt
100,,,,,pseudo-voigt,0.7172083712364486,0.2384281685376321,,,,,,,,,,,,,,3.007228047877081e-06,8.989151812463559e-05,9.999999999999999e-06,9.999999999999999e-06,0.002535881662222222,-59.99999999999997,-59.99999999999997,7.935195230462222e-05,4.234142317788318e-05,9.999999999999999e-06,9.999999999999999e-06,opt
101,,,,,pseudo-voigt,0.7234691477179988,0.2819982268816048,,,,,,,,,,,,,,-3.934231750290703e-07,-3.091310177122826e-06,9.999999999999999e-06,9.999999999999999e-06,0.0011432763066666666,39.09529933864238,39.09529933864238,-1.6440827197238307e-06,2.6472575274307186e-06,9.999999999999999e-06,9.999999999999999e-06,opt
102,,,,,pseudo-voigt,0.5399023257466122,0.2674822977420248,,,,,,,,,,,,,,-2.51372695435186e-07,-9.916319110191584e-06,9.999999999999999e-06,9.999999999999999e-06,0.0011432763066666666,39.09529933864241,39.09529933864241,6.058261301242956e-06,-7.854555552863773e-06,9.999999999999999e-06,9.999999999999999e-06,opt
103,,,,,pseudo-voigt,0.9435298308139681,0.3142639558869587,,,,,,,,,,,,,,-1.1358694273079059e-05,2.9907693478433493e-06,9.999999999999999e-06,9.999999999999999e-06,0.0011432763066666666,-53.031766446214135,-53.031766446214135,4.441270179531241e-06,-1.0873810559030578e-05,9.999999999999999e-06,9.999999999999999e-06,opt
104,,,,,pseudo-voigt,0.7575278520131815,0.2867347794767054,,,,,,,,,,,,,,3.4737636724601287e-06,2.0888523508995266e-05,9.999999999999999e-06,9.999999999999999e-06,0.0011432763066666666,-80.90470066135762,-80.90470066135762,2.1175009826381716e-05,-1.2809094655469866e-07,9.999999999999999e-06,9.999999999999999e-06,opt
105,,,,,pseudo-voigt,0.877759127056026,0.2793464397281063,,,,,,,,,,,,,,-3.117182315089637e-06,4.652499060250977e-06,9.999999999999999e-06,9.999999999999999e-06,0.0016374245533333333,-21.252272962868602,-21.252272962868602,-1.2187789761474278e-06,5.4659995333374145e-06,9.999999999999999e-06,9.999999999999999e-06,opt
106,,,,,pseudo-voigt,0.7424732584342425,0.2326193166684971,,,,,,,,,,,,,,6.897239759791586e-06,5.086586574171664e-07,9.999999999999999e-06,9.999999999999999e-06,0.0016374245533333333,-7.0840909876228295,-7.0840909876228295,-6.907318549941698e-06,3.4583288369760384e-07,9.999999999999999e-06,9.999999999999999e-06,opt
107,,,,,pseudo-voigt,0.6756165852587945,0.3015580621021013,,,,,,,,,,,,,,-2.920606903870696e-06,1.7958809154538559e-06,9.999999999999999e-06,9.999999999999999e-06,0.0016374245533333333,-67.08409098762289,-67.08409098762289,-5.169201019280879e-07,-3.389384392135422e-06,9.999999999999999e-06,9.999999999999999e-06,opt
108,,,,,pseudo-voigt,0.6639277044493995,0.2742458001290036,,,,,,,,,,,,,,-3.912823096474271e-07,2.3050890323960923e-05,9.999999999999999e-06,9.999999999999999e-06,0.0016374245533333333,67.08409098762286,67.08409098762286,-2.138400977205126e-05,8.615147859551481e-06,9.999999999999999e-06,9.999999999999999e-06,opt
109,,,,,pseudo-voigt,0.876794289547568,0.299373809772755,,,,,,,,,,,,,,3.218175502643882e-06,-1.541481316115201e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021275755199999997,-38.52460635891305,-38.52460635891305,7.083417055598476e-06,1.4064079108690308e-05,9.999999999999999e-06,9.999999999999999e-06,opt
110,,,,,pseudo-voigt,0.7882104140935376,0.2922041152757701,,,,,,,,,,,,,,-7.007558920206467e-06,1.2096636431019268e-06,9.999999999999999e-06,9.999999999999999e-06,0.0021275755199999997,-7.15846454702897,-7.15846454702897,6.802196081118353e-06,-2.073474529292792e-06,9.999999999999999e-06,9.999999999999999e-06,opt
111,,,,,pseudo-voigt,0.8947057990455328,0.3168920638514697,,,,,,,,,,,,,,-8.114743614304816e-07,1.190954000615184e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021275755199999997,-21.475393641086953,-21.475393641086953,3.6049641609294986e-06,1.1379800841658172e-05,9.999999999999999e-06,9.999999999999999e-06,opt
112,,,,,pseudo-voigt,0.8045929572298254,0.2691364566344271,,,,,,,,,,,,,,-4.6193548870645775e-06,-2.6609147714842078e-06,9.999999999999999e-06,9.999999999999999e-06,0.0021275755199999997,7.1584645470289985,7.1584645470289985,4.2517611969308045e-06,3.2158099629834757e-06,9.999999999999999e-06,9.999999999999999e-06,opt
113,,,,,pseudo-voigt,0.6636949238132754,0.2567050057908133,,,,,,,,,,,,,,-2.112629226848639e-06,-2.813133993854257e-05,9.999999999999999e-06,9.999999999999999e-06,0.001983757104,-59.99999999999997,-59.99999999999997,2.5418769642697948e-05,1.2236079390042903e-05,9.999999999999999e-06,9.999999999999999e-06,opt
114,,,,,pseudo-voigt,0.8561548458381704,0.2669641382058888,,,,,,,,,,,,,,-5.120352824562536e-06,4.0536485622749336e-06,9.999999999999999e-06,9.999999999999999e-06,0.001983757104,-71.53641802775229,-71.53641802775229,-2.223362519156008e-06,-6.140581309847743e-06,9.999999999999999e-06,9.999999999999999e-06,opt
115,,,,,pseudo-voigt,0.8124723101227509,0.2838624815454566,,,,,,,,,,,,,,-2.0711080275839402e-06,-1.0302365480365377e-05,9.999999999999999e-06,9.999999999999999e-06,0.001983757104,11.53641802775229,11.53641802775229,-3.11107241453724e-08,1.0508437327966033e-05,9.999999999999999e-06,9.999999999999999e-06,opt
116,,,,,pseudo-voigt,0.6461845105135177,0.3316764787188318,,,,,,,,,,,,,,9.340879242451575e-07,3.462845129797488e-05,9.999999999999999e-06,9.999999999999999e-06,0.001983757104,-60.0,-60.0,3.0456162479881045e-05,1.6505281777222854e-05,9.999999999999999e-06,9.999999999999999e-06,opt
117,,,,,pseudo-voigt,0.7983397739962849,0.2911779135928069,,,,,,,,,,,,,,2.458734000862952e-06,1.374720239846797e-05,9.999999999999999e-06,9.999999999999999e-06,0.001983757104,23.07283605550451,23.07283605550451,3.1254886816166585e-06,-1.3611108227199181e-05,9.999999999999999e-06,9.999999999999999e-06,opt
118,,,,,pseudo-voigt,0.7910247808120933,0.3086450272692751,,,,,,,,,,,,,,3.4662309471101207e-06,-1.7955816840199483e-06,9.999999999999999e-06,9.999999999999999e-06,0.0023533133866666667,60.0,60.0,3.288134826486379e-06,2.104053213571186e-06,9.999999999999999e-06,9.999999999999999e-06,opt
119,,,,,pseudo-voigt,0.7180607770419679,0.2848467950105126,,,,,,,,,,,,,,3.040701367742828e-06,-7.004907942513871e-06,9.999999999999999e-06,9.999999999999999e-06,0.0023533133866666667,-60.00000000000003,-60.00000000000003,-4.546077545516986e-06,-6.13577860104431e-06,9.999999999999999e-06,9.999999999999999e-06,opt
120,,,,,pseudo-voigt,0.7555617393212745,0.2453295513386381,,,,,,,,,,,,,,-6.951088699226003e-06,-4.24939502130482e-06,9.999999999999999e-06,9.999999999999999e-06,0.0023533133866666667,-11.597455956544962,-11.597455956544962,7.663451190447541e-06,2.7652319980836666e-06,9.999999999999999e-06,9.999999999999999e-06,opt
121,,,,,pseudo-voigt,0.8063883254251148,0.2837712409659842,,,,,,,,,,,,,,-1.1729112951879609e-06,1.940374115388864e-05,9.999999999999999e-06,9.999999999999999e-06,0.0023533133866666667,48.40254404345498,48.40254404345498,1.5289340192040264e-05,-1.2004872684270887e-05,9.999999999999999e-06,9.999999999999999e-06,opt
122,,,,,pseudo-voigt,0.6053904100091515,0.2680881514449859,,,,,,,,,,,,,,-7.317134427060669e-07,1.412583457927564e-05,9.999999999999999e-06,9.999999999999999e-06,0.0023533133866666667,11.597455956545048,11.597455956545048,3.5565539556538128e-06,-1.3690344447230662e-05,9.999999999999999e-06,9.999999999999999e-06,opt
123,,,,,pseudo-voigt,0.9446118930678673,0.2768312918677576,,,,,,,,,,,,,,-8.564828720319772e-07,-3.0355956220057247e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,35.74107230196044,35.74107230196044,-1.7036441136992913e-05,2.513915898215157e-05,9.999999999999999e-06,9.999999999999999e-06,opt
124,,,,,pseudo-voigt,0.8358658485644725,0.2699651165963634,,,,,,,,,,,,,,-4.840819397710583e-06,-6.70873614454038e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,74.55535661882374,74.55535661882374,-6.33755706487784e-05,2.2531858402919233e-05,9.999999999999999e-06,9.999999999999999e-06,opt
125,,,,,pseudo-voigt,0.6498930997563689,0.2950657973890427,,,,,,,,,,,,,,5.2674792997528754e-06,1.4387145918646059e-06,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,4.851785539607917,4.851785539607917,5.126920707873927e-06,1.8790747471409153e-06,9.999999999999999e-06,9.999999999999999e-06,opt
126,,,,,pseudo-voigt,0.8192889815480853,0.2582404531409684,,,,,,,,,,,,,,-1.4958742564738029e-06,2.260143711257309e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,14.555356618823751,14.555356618823751,-7.127950819754958e-06,2.1500114335880445e-05,9.999999999999999e-06,9.999999999999999e-06,opt
127,,,,,pseudo-voigt,0.6767572757554263,0.2885232921645734,,,,,,,,,,,,,,-2.6119954388754068e-06,8.119395319739536e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,-84.25892769803957,-84.25892769803957,8.052540803861767e-05,1.072097086124493e-05,9.999999999999999e-06,9.999999999999999e-06,opt
128,,,,,pseudo-voigt,0.7102790425775959,0.3184346914045065,,,,,,,,,,,,,,8.770534702755505e-08,1.7864380702593894e-05,9.999999999999999e-06,9.999999999999999e-06,0.0021710265733333334,14.55535661882378,14.55535661882378,4.404701154976162e-06,-1.7313070145137693e-05,9.999999999999999e-06,9.999999999999999e-06,opt
129,,,,,pseudo-voigt,0.7537004670107448,0.3383852554604482,,,,,,,,,,,,,,-5.939809710154658e-07,-4.473387841167053e-05,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,34.96853346348045,34.96853346348045,2.515142232888825e-05,-3.6998360044439176e-05,9.999999999999999e-06,9.999999999999999e-06,opt
130,,,,,pseudo-voigt,0.6780966626806428,0.295640572190374,,,,,,,,,,,,,,-2.196427079017922e-06,-8.664035921052389e-05,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,76.68764435767972,76.68764435767972,8.380651856345307e-05,-2.2087181402697104e-05,9.999999999999999e-06,9.999999999999999e-06,opt
131,,,,,pseudo-voigt,0.7500521963879623,0.2374924633210727,,,,,,,,,,,,,,-1.493457097092371e-06,-1.141082779030673e-06,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,5.684341886080802e-14,5.684341886080802e-14,1.4934570970923697e-06,1.1410827790306747e-06,9.999999999999999e-06,9.999999999999999e-06,opt
132,,,,,pseudo-voigt,0.8088778176130464,0.2895171943677843,,,,,,,,,,,,,,-5.89225898065097e-06,-9.944164810257155e-06,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,-25.03146653651953,-25.03146653651953,9.546366415811988e-06,6.5170559245471964e-06,9.999999999999999e-06,9.999999999999999e-06,opt
133,,,,,pseudo-voigt,0.757246373383392,0.2661255429999109,,,,,,,,,,,,,,-8.70185387155544e-06,3.861371125929154e-05,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,25.03146653651956,25.03146653651956,2.4222613673935005e-05,-3.1305046635025796e-05,9.999999999999999e-06,9.999999999999999e-06,opt
134,,,,,pseudo-voigt,0.795954196020353,0.3018801799294146,,,,,,,,,,,,,,9.373114435974043e-06,8.539005318423061e-05,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,-76.68764435767969,-76.68764435767969,8.525380714829547e-05,1.0540627294276198e-05,9.999999999999999e-06,9.999999999999999e-06,opt
135,,,,,pseudo-voigt,0.9231153337579067,0.3118417068723603,,,,,,,,,,,,,,-8.567203551995452e-07,2.6949375817645717e-05,9.999999999999999e-06,9.999999999999999e-06,0.0020396265066666666,16.68764435767973,16.68764435767973,8.559259137033033e-06,-2.5568377143511428e-05,9.999999999999999e-06,9.999999999999999e-06,opt
136,,,,,pseudo-voigt,0.8585161964306853,0.3072198146136699,,,,,,,,,,,,,,-6.734610919663165e-06,-6.166437115730012e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,-59.999999999999915,-59.999999999999915,5.677021739044589e-05,2.499984143761776e-05,9.999999999999999e-06,9.999999999999999e-06,opt
137,,,,,pseudo-voigt,0.7047192423217845,0.2735692488891946,,,,,,,,,,,,,,3.91077664450815e-06,-0.0001049195835793978,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,-85.09589760214192,-85.09589760214192,0.00010420116613712932,1.2865852793337926e-05,9.999999999999999e-06,9.999999999999999e-06,opt
138,,,,,pseudo-voigt,0.7996909452287609,0.2985251759839044,,,,,,,,,,,,,,-2.2569746497194312e-06,-1.9506833733041257e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,25.095897602141974,25.095897602141974,-6.2296084151022404e-06,1.8622633429579177e-05,9.999999999999999e-06,9.999999999999999e-06,opt
139,,,,,pseudo-voigt,0.7046668369051621,0.3020448582222819,,,,,,,,,,,,,,2.971675429776499e-06,-7.547935431770569e-06,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,8.365299200713991,8.365299200713991,4.03816141215836e-06,-7.035299322094981e-06,9.999999999999999e-06,9.999999999999999e-06,opt
140,,,,,pseudo-voigt,0.8038913545088563,0.2895821788486961,,,,,,,,,,,,,,-1.131925290910694e-06,3.9140132902218515e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,25.09589760214199,25.09589760214199,-1.762575453539265e-05,3.496518319021962e-05,9.999999999999999e-06,9.999999999999999e-06,opt
141,,,,,pseudo-voigt,0.6494528898797615,0.2805367840553009,,,,,,,,,,,,,,2.410253331427267e-06,0.00010067889248469556,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,-76.73059840142798,-76.73059840142798,9.854415158779018e-05,2.0762921299980223e-05,9.999999999999999e-06,9.999999999999999e-06,opt
142,,,,,pseudo-voigt,0.8204026046985667,0.2629940735330104,,,,,,,,,,,,,,4.380207552749506e-06,1.340057234535358e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022554929066666667,1.4210854715202004e-14,1.4210854715202004e-14,-4.380207552749503e-06,-1.340057234535358e-05,9.999999999999999e-06,9.999999999999999e-06,opt
143,,,,,pseudo-voigt,0.8652129286476755,0.2493231525796108,,,,,,,,,,,,,,-1.695693909534174e-06,-2.3594284839326846e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,8.38307132648282,8.38307132648282,-1.7622518413084434e-06,2.3589407015902817e-05,9.999999999999999e-06,9.999999999999999e-06,opt
144,,,,,pseudo-voigt,0.7926563841446937,0.2815946553707415,,,,,,,,,,,,,,7.033727659368734e-06,-8.819956283366019e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,85.14921397944849,85.14921397944849,-8.847843785095305e-05,4.4971578800051606e-07,9.999999999999999e-06,9.999999999999999e-06,opt
145,,,,,pseudo-voigt,0.8752946032804932,0.2921706228176597,,,,,,,,,,,,,,-1.060005990449673e-05,-1.8419741100118747e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,-16.766142652965655,-16.766142652965655,-1.546292255870297e-05,-1.4578962861530238e-05,9.999999999999999e-06,9.999999999999999e-06,opt
146,,,,,pseudo-voigt,0.8676946148043576,0.2950071421957246,,,,,,,,,,,,,,2.112901431984947e-07,-3.3230409498550485e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,-34.85078602055155,-34.85078602055155,-1.8815831177583424e-05,-2.7391043354765564e-05,9.999999999999999e-06,9.999999999999999e-06,opt
147,,,,,pseudo-voigt,0.8474827705006593,0.3139531255455807,,,,,,,,,,,,,,-2.0217780355438505e-06,5.673328201968971e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,51.61692867351719,51.61692867351719,-4.5727266705856345e-05,3.364178881632391e-05,9.999999999999999e-06,9.999999999999999e-06,opt
148,,,,,pseudo-voigt,0.8575397018610421,0.2994258457956763,,,,,,,,,,,,,,3.191354207594364e-06,8.957129104034333e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,-76.76614265296564,-76.76614265296564,-8.792320189946076e-05,-1.73986059228571e-05,9.999999999999999e-06,9.999999999999999e-06,opt
149,,,,,pseudo-voigt,0.6739728412636987,0.3122780599669844,,,,,,,,,,,,,,-3.0439043959073228e-06,2.982400694881168e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024684620533333332,16.76614265296564,16.76614265296564,-1.1517721738774453e-05,2.7678129098664774e-05,9.999999999999999e-06,9.999999999999999e-06,opt
150,,,,,pseudo-voigt,0.714824121884955,0.282734426242036,,,,,,,,,,,,,,1.651617195610491e-06,-3.0940887775568572e-06,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,11.022203898459395,11.022203898459395,-2.2127070388305255e-06,2.7212409456991123e-06,9.999999999999999e-06,9.999999999999999e-06,opt
151,,,,,pseudo-voigt,0.817260399425873,0.2598440854218882,,,,,,,,,,,,,,7.42707896873007e-07,-5.81356315001257e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,56.32593203384687,56.32593203384687,-4.8792580099811736e-05,3.1616252025531755e-05,9.999999999999999e-06,9.999999999999999e-06,opt
152,,,,,pseudo-voigt,0.7882891287622014,0.2478017512513114,,,,,,,,,,,,,,6.976381966684537e-07,-0.0001132905063781286,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,85.7184757630719,85.7184757630719,0.00011302642566980969,-7.762257066938518e-06,9.999999999999999e-06,9.999999999999999e-06,opt
153,,,,,pseudo-voigt,0.7231207463959425,0.3149723619608779,,,,,,,,,,,,,,-2.7923846544585868e-06,2.0587009327067094e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,3.6740679661531317,3.6740679661531317,-4.105874381685063e-06,2.036575951574175e-05,9.999999999999999e-06,9.999999999999999e-06,opt
154,,,,,pseudo-voigt,0.7749220927957969,0.2857115279951287,,,,,,,,,,,,,,1.4850952478985251e-06,2.7786134345536938e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,-25.718475763071908,-25.718475763071908,1.3395760064255877e-05,2.4389103756892045e-05,9.999999999999999e-06,9.999999999999999e-06,opt
155,,,,,pseudo-voigt,0.8675945250338677,0.3217041553387907,,,,,,,,,,,,,,6.137919318214937e-06,0.00011296120803763095,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,71.02220389845938,71.02220389845938,-0.00010482510269668931,4.253946896126462e-05,9.999999999999999e-06,9.999999999999999e-06,opt
156,,,,,pseudo-voigt,0.8191069562005996,0.3179063603066808,,,,,,,,,,,,,,-1.262793055283072e-06,5.800801583076555e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,-34.28152423692812,-34.28152423692812,3.163015313732567e-05,4.864214180555935e-05,9.999999999999999e-06,9.999999999999999e-06,opt
157,,,,,pseudo-voigt,0.835261628673522,0.268414768693245,,,,,,,,,,,,,,2.924104025805326e-06,7.302664271691062e-05,9.999999999999999e-06,9.999999999999999e-06,0.0022760520066666665,48.977796101540605,48.977796101540605,-5.317609627068611e-05,5.0137248790373094e-05,9.999999999999999e-06,9.999999999999999e-06,opt
158,,,,,pseudo-voigt,0.8569017758767059,0.3134705430915554,,,,,,,,,,,,,,5.489277267599322e-07,-3.110566956149956e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,18.397993442072746,18.397993442072746,-1.0338311393528957e-05,2.934251724117813e-05,9.999999999999999e-06,9.999999999999999e-06,opt
159,,,,,pseudo-voigt,0.7711071623524809,0.3381462573989027,,,,,,,,,,,,,,-3.598037596035859e-06,-8.460776729475148e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,78.39799344207273,78.39799344207273,-8.215546955765823e-05,2.0540179719418136e-05,9.999999999999999e-06,9.999999999999999e-06,opt
160,,,,,pseudo-voigt,0.763543880231777,0.2712161378442693,,,,,,,,,,,,,,-7.586272628812123e-07,-4.971333303057891e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,-71.03879606524362,-71.03879606524362,-4.726232741039453e-05,-1.5435783235259067e-05,9.999999999999999e-06,9.999999999999999e-06,opt
161,,,,,pseudo-voigt,0.7581105882734461,0.2991487418585891,,,,,,,,,,,,,,-1.16154407291287e-06,-7.354450488638542e-06,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,41.602006557927275,41.602006557927275,4.014431627623572e-06,-6.270683003492544e-06,9.999999999999999e-06,9.999999999999999e-06,opt
162,,,,,pseudo-voigt,0.674936628083454,0.2733119111387183,,,,,,,,,,,,,,-1.280600109267921e-06,6.338463931616941e-06,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,-3.679598688414572,-3.679598688414572,8.711767449493269e-07,-6.407582440462658e-06,9.999999999999999e-06,9.999999999999999e-06,opt
163,,,,,pseudo-voigt,0.7915134641793973,0.2847130734156788,,,,,,,,,,,,,,-4.599432456102043e-06,4.986462605976142e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,-25.75719081890182,-25.75719081890182,1.7526636966800595e-05,4.6908983229569816e-05,9.999999999999999e-06,9.999999999999999e-06,opt
164,,,,,pseudo-voigt,0.7459895942210214,0.298059156986887,,,,,,,,,,,,,,-2.269826269913964e-06,6.923195622425217e-05,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,63.67959868841454,63.67959868841454,-6.306100215299568e-05,2.866227278832287e-05,9.999999999999999e-06,9.999999999999999e-06,opt
165,,,,,pseudo-voigt,0.8802654865298766,0.2510955025018893,,,,,,,,,,,,,,-8.268965393983526e-07,6.518111315233994e-06,9.999999999999999e-06,9.999999999999999e-06,0.0024343357733333337,3.6795986884145293,3.6795986884145293,-1.243504594874238e-06,6.451606724466166e-06,9.999999999999999e-06,9.999999999999999e-06,opt
166,,,,,pseudo-voigt,0.7472533423545831,0.2966693319098497,,,,,,,,,,,,,,2.8990420654401057e-06,-4.6232048773891664e-05,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-48.946865609090224,-48.946865609090224,-3.295965617575853e-05,-3.2549467637804344e-05,9.999999999999999e-06,9.999999999999999e-06,opt
167,,,,,pseudo-voigt,0.8048533998122825,0.3111858639255905,,,,,,,,,,,,,,-9.434681004586854e-06,-0.00011880170842026757,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-85.79064691212281,-85.79064691212281,-0.00011917375682642517,6.890668390471666e-07,9.999999999999999e-06,9.999999999999999e-06,opt
168,,,,,pseudo-voigt,0.8034880193385695,0.3257051459721748,,,,,,,,,,,,,,-1.8370905185064989e-06,-0.00010353142941269927,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-78.42189065151629,-78.42189065151629,-0.00010179348293445152,-1.8979425962959172e-05,9.999999999999999e-06,9.999999999999999e-06,opt
169,,,,,pseudo-voigt,0.808075117018397,0.3369302249503734,,,,,,,,,,,,,,2.574664803955171e-06,-1.0909732525881253e-05,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-34.20935308787722,-34.20935308787722,4.004433223233257e-06,1.0469750579629993e-05,9.999999999999999e-06,9.999999999999999e-06,opt
170,,,,,pseudo-voigt,0.7902678967832975,0.2575312444294977,,,,,,,,,,,,,,3.152881749821239e-06,4.007661761798688e-05,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-25.79064691212278,-25.79064691212278,2.0275522643945813e-05,3.4712809228605114e-05,9.999999999999999e-06,9.999999999999999e-06,opt
171,,,,,pseudo-voigt,0.8676829440258785,0.3264066499852396,,,,,,,,,,,,,,-5.615724220107428e-06,5.523266783640616e-05,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,-11.053134390909776,-11.053134390909776,5.077613896008476e-06,5.528473380569122e-05,9.999999999999999e-06,9.999999999999999e-06,opt
172,,,,,pseudo-voigt,0.738500800345655,0.2897205642132952,,,,,,,,,,,,,,6.9188021050313665e-06,0.00013062783341284955,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,78.42189065151629,78.42189065151629,-0.00012658118980549252,3.299550078616246e-05,9.999999999999999e-06,9.999999999999999e-06,opt
173,,,,,pseudo-voigt,0.5409811091536167,0.3202313573183465,,,,,,,,,,,,,,-2.712169496921137e-06,4.8477941088259516e-05,9.999999999999999e-06,9.999999999999999e-06,0.0025734775266666667,18.42189065151628,18.42189065151628,-1.7892774376779826e-05,4.5136628813397676e-05,9.999999999999999e-06,9.999999999999999e-06,opt
174,,,,,pseudo-voigt,0.7459507740928875,0.3404879439594564,,,,,,,,,,,,,,-1.8671928254664928e-06,2.4477800099333713e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,6.55742157188044,6.55742157188044,4.650315562736503e-06,-2.410443261969437e-05,9.999999999999999e-06,9.999999999999999e-06,opt
175,,,,,pseudo-voigt,0.699303609191963,0.2735141315390736,,,,,,,,,,,,,,-1.0796778389916579e-07,-3.878332540687958e-05,9.999999999999999e-06,9.999999999999999e-06,0.002362368379259259,-13.114843143760865,-13.114843143760865,-8.905228603608135e-06,-3.77472501008451e-05,9.999999999999999e-06,9.999999999999999e-06,opt
